id,esco_occupation,isco_code,onet_code,onet_occupation,matching_job_titles,semantic_similarity,confidence,concept_uri
2822,move coordinator,4323,43-5032.00,"dispatchers, except police, fire, and ambulance",na,0.625712250173092,1.0,http://data.europa.eu/esco/occupation/f57eb0cb-e67a-419c-9b7b-4abd811b7e2f
2830,rail traffic controller,4323,43-5032.00,"dispatchers, except police, fire, and ambulance",na,0.7392681539058685,1.0,http://data.europa.eu/esco/occupation/f643bff3-74ef-48d1-b033-820e2d8659e9
2876,port coordinator,4323,43-5032.00,"dispatchers, except police, fire, and ambulance",na,0.6675862371921539,1.0,http://data.europa.eu/esco/occupation/fa404a79-4091-47f9-a635-c2e3c576ece8
673,library assistant,4411,43-4121.00,"library assistants, clerical","['library assistant', 'library technician', 'library services assistant', 'assistant librarian', 'library clerk']",0.8624551683664321,1.0,http://data.europa.eu/esco/occupation/37b15470-3b2d-4ae0-816c-c7c06ed15c99
971,mail clerk,4412,43-5053.00,"postal service mail sorters, processors, and processing machine operators",['mail sorter'],0.8884789168834686,2.0,http://data.europa.eu/esco/occupation/511f366c-ba41-4826-9622-8cda6d6e3b91
1518,postman/postwoman,4412,43-5052.00,postal service mail carriers,"['mail carrier', 'mailman', 'postman', 'postal carrier']",0.7758592456579209,1.0,http://data.europa.eu/esco/occupation/7ed2e153-8da8-4c0d-b4c5-3402c623f34b
2865,proofreader,4413,43-9081.00,proofreaders and copy markers,['proofreader'],0.8595412701368332,2.0,http://data.europa.eu/esco/occupation/f8f34041-3640-41a9-852e-c5a7574de780
1851,file clerk,4415,43-4071.00,file clerks,"['file clerk', 'records clerk', 'record filing clerk', 'file keeper', 'documentation specialist']",0.7925155311822891,1.0,http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa
2542,human resources assistant,4416,43-4161.00,"human resources assistants, except payroll and timekeeping",['human resources administrative assistant'],0.8622124910354615,1.0,http://data.europa.eu/esco/occupation/d8ed1703-9c03-4ea0-83cc-b6169bc54ffd
1011,advertising assistant,4419,43-4151.00,order clerks,"['advertising clerk', 'advertising space clerk']",0.8124423772096634,1.0,http://data.europa.eu/esco/occupation/54cba39a-5bb8-4e4c-89cd-d6097d3c6c3a
2369,foreign language correspondence clerk,4419,43-4021.00,correspondence clerks,na,0.7545936971902847,2.0,http://data.europa.eu/esco/occupation/c8505fa5-0a33-4143-bd87-f24f569e8813
1062,steward/stewardess,5111,53-2031.00,flight attendants,['flight attendant'],0.775168889760971,2.0,http://data.europa.eu/esco/occupation/58ff0ec2-08ba-4b21-b765-babb6d76ca36
1779,cabin crew manager,5111,53-2031.00,flight attendants,na,0.7787593454122543,1.0,http://data.europa.eu/esco/occupation/95f56fc4-99f9-49da-b942-1dfbc857e933
1784,railway passenger service agent,5112,53-6061.00,"transportation attendants, except flight attendants",['passenger representative'],0.779214009642601,2.0,http://data.europa.eu/esco/occupation/9653fb92-ad48-4865-a471-f270302fa93b
1872,chief conductor,5112,53-4031.00,railroad conductors and yardmasters,['train conductor'],0.813673797249794,1.0,http://data.europa.eu/esco/occupation/9cee6106-04cf-401a-ae4c-b4b8652d6915
2714,train conductor,5112,53-6061.00,"transportation attendants, except flight attendants",['train attendant'],0.7613595411181451,1.0,http://data.europa.eu/esco/occupation/ea034d66-0d35-4891-b82c-6434cad2c76f
2131,guide,5113,39-7011.00,tour guides and escorts,"['guide', 'museum guide', 'tour guide', 'tour escort', 'tourist guide']",0.8137562483549118,2.0,http://data.europa.eu/esco/occupation/b476f45f-2c79-44d5-a4d7-fa357aa83074
1724,cook,5120,35-2012.00,"cooks, institution and cafeteria",['cook'],0.8282420814037322,1.0,http://data.europa.eu/esco/occupation/90f75f67-495d-49fa-ab57-2f320e251d7e
1912,restaurant host/restaurant hostess,5131,35-3031.00,waiters and waitresses,na,0.7748963594436646,2.0,http://data.europa.eu/esco/occupation/a1b86a8b-ad91-4192-b386-bbf89bb11699
2513,waiter/waitress,5131,35-3031.00,waiters and waitresses,"['waitress', 'waiter']",0.8140581309795379,2.0,http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471
573,bartender,5132,35-3011.00,bartenders,"['bartender', 'barman']",0.862163245677948,2.0,http://data.europa.eu/esco/occupation/2f5e38a0-6578-4665-bdbd-e2ab505be140
120,hairdresser,5141,39-5012.00,"hairdressers, hairstylists, and cosmetologists","['hairdresser', 'hair cutter', 'cosmetologist', 'wig stylist']",0.859890592098236,2.0,http://data.europa.eu/esco/occupation/099c6bb0-22d3-4c5d-8bf5-70910af381ef
308,masseur/masseuse,5142,31-9011.00,massage therapists,"['deep tissue massage therapist', 'massage therapist']",0.8329234838485717,1.0,http://data.europa.eu/esco/occupation/1978c6ff-37b4-48f1-9aa6-88b9c568f74f
548,spa attendant,5142,39-5094.00,skincare specialists,['spa technician'],0.7513327240943908,1.0,http://data.europa.eu/esco/occupation/2d5a50c6-0bf4-45c3-805c-44d1bf1e3d12
854,pedicurist,5142,39-5092.00,manicurists and pedicurists,['pedicurist'],0.8257224857807159,2.0,http://data.europa.eu/esco/occupation/489b9a38-89a2-425c-95b9-79cec66379e1
863,make-up artist,5142,39-5091.00,"makeup artists, theatrical and performance",na,0.788949066400528,2.0,http://data.europa.eu/esco/occupation/49713da4-4e97-4f82-bd1c-16ce7f9179b7
1125,make-up and hair designer,5142,39-5091.00,"makeup artists, theatrical and performance",na,0.7947765052318574,2.0,http://data.europa.eu/esco/occupation/5dd01019-3999-4d90-bc8a-7a04b0b208b0
1362,hair removal technician,5142,39-5094.00,skincare specialists,na,0.811052492260933,2.0,http://data.europa.eu/esco/occupation/72413d91-f212-4ad6-bf95-8b78a37c041a
1413,weight loss consultant,5142,29-1031.00,dietitians and nutritionists,['nutritionist'],0.7692229866981506,1.0,http://data.europa.eu/esco/occupation/763f82c2-81e3-48d2-9cdf-f532b5016a1f
1919,aesthetician,5142,39-5094.00,skincare specialists,"['aesthetician', 'facialist', 'esthetician', 'skin care technician', 'skin care specialist']",0.8375587075948716,2.0,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0
2232,manicurist,5142,39-5092.00,manicurists and pedicurists,"['manicurist', 'nail technician']",0.8703028470277786,2.0,http://data.europa.eu/esco/occupation/bced9b86-d4e7-42f8-bb47-acb2001b9bd0
2254,tanning consultant,5142,39-5094.00,skincare specialists,na,0.6919724941253662,1.0,http://data.europa.eu/esco/occupation/be375e11-9a70-47cb-8091-711c94ed0c13
2492,beauty salon attendant,5142,39-3093.00,"locker room, coatroom, and dressing room attendants",['tanning salon attendant'],0.733528958261013,1.0,http://data.europa.eu/esco/occupation/d3fd0898-51f7-42a3-8f44-09408fc796f6
2512,personal stylist,5142,27-1022.00,fashion designers,"['wardrobe consultant', 'fashion consultant', 'image consultant']",0.8040272057056428,1.0,http://data.europa.eu/esco/occupation/d5ce0c23-6f8a-459f-9bf9-a7cb9768740a
2674,hotel butler,5151,37-1011.00,first-line supervisors of housekeeping and janitorial workers,['household manager'],0.8238355159759522,2.0,http://data.europa.eu/esco/occupation/e65a9b0e-7347-4f6e-945e-aaeee976ef6e
2883,housekeeping supervisor,5151,37-1011.00,first-line supervisors of housekeeping and janitorial workers,"['housekeeping supervisor', 'executive housekeeper', 'housekeeping manager', 'housekeeping coordinator', 'head housekeeper']",0.8422824800014496,2.0,http://data.europa.eu/esco/occupation/fae51298-03a8-4df4-829a-685dddc1580e
404,bed and breakfast operator,5152,43-4081.00,"hotel, motel, and resort desk clerks",na,0.7364847540855407,1.0,http://data.europa.eu/esco/occupation/2171a849-4065-411c-8390-835b7782ed8b
1302,domestic housekeeper,5152,37-2012.00,maids and housekeeping cleaners,['housekeeper'],0.8043839573860169,1.0,http://data.europa.eu/esco/occupation/6d50f735-dca9-4a02-96dc-e4310ed98ae2
289,building caretaker,5153,37-1011.00,first-line supervisors of housekeeping and janitorial workers,['facilities manager'],0.8270960003137589,1.0,http://data.europa.eu/esco/occupation/1822bfc2-e735-449f-ba00-ca71eb5c062b
604,medium,5161,27-2099.00,"entertainers and performers, sports and related workers, all other","['medium', 'spiritualist']",0.6046629592776299,1.0,http://data.europa.eu/esco/occupation/31d0e6b8-64ae-4b04-b988-dbee03a4aaa9
1281,astrologer,5161,27-2099.00,"entertainers and performers, sports and related workers, all other",['astrologer'],0.6207095295190811,1.0,http://data.europa.eu/esco/occupation/6b0ad7c0-a37f-45c6-a486-ee943a11429e
1917,fortune teller,5161,27-2099.00,"entertainers and performers, sports and related workers, all other","['fortune teller', 'numerologist', 'mind reader']",0.5755937144160271,1.0,http://data.europa.eu/esco/occupation/a1d0eb6b-20ac-4a2c-a7c1-9b016ea92b24
2918,psychic,5161,27-2099.00,"entertainers and performers, sports and related workers, all other","['palmist', 'clairvoyant', 'mental telepathist', 'psychic reader']",0.5902971148490905,1.0,http://data.europa.eu/esco/occupation/fd8b68c0-7341-44bb-855d-9b1254eade33
2508,companion,5162,39-9021.00,personal care aides,"['companion', 'caregiver']",0.8338288813829422,2.0,http://data.europa.eu/esco/occupation/d5954a2b-a525-45b7-b6d9-b62efafc6c78
1602,funeral services director,5163,39-4031.00,"morticians, undertakers, and funeral directors","['mortician', 'funeral director']",0.8680400997400284,2.0,http://data.europa.eu/esco/occupation/857ed740-f4ae-43d0-8295-d6181f1d7eed
2014,cemetery attendant,5163,39-4021.00,funeral attendants,na,0.8161713778972626,1.0,http://data.europa.eu/esco/occupation/aac0c510-f238-4dbe-beeb-1d7b73f4552c
2526,funeral attendant,5163,39-4021.00,funeral attendants,"['funeral attendant', 'funeral home assistant', 'pallbearer']",0.8908549606800079,2.0,http://data.europa.eu/esco/occupation/d7607255-746f-4ad4-bb4e-812e73d24983
2576,embalmer,5163,39-4011.00,embalmers,['embalmer'],0.7466312319040298,1.0,http://data.europa.eu/esco/occupation/dc34c345-caf9-4ab7-b496-e18a572194ba
138,animal care attendant,5164,39-2021.00,nonfarm animal caretakers,"['wildlife rehabilitator', 'animal keeper']",0.8127889186143875,1.0,http://data.europa.eu/esco/occupation/0b14d5d7-1bbe-4403-b9e6-7b0f37fc44fc
374,animal handler,5164,39-2011.00,animal trainers,['animal handler'],0.8076708078384399,2.0,http://data.europa.eu/esco/occupation/1ee1b792-4d5f-4555-be4e-ce7e4c05d1a9
522,dog breeder,5164,45-2021.00,animal breeders,['dog breeder'],0.6834863901138306,0.5,http://data.europa.eu/esco/occupation/2b292d4d-1905-45ec-a7c0-1ca7b45a4162
556,animal welfare inspector,5164,33-9011.00,animal control workers,['animal control officer'],0.8756951332092284,1.0,http://data.europa.eu/esco/occupation/2de007c6-3223-4cd1-9561-e8a2e16e049d
1179,zoo section leader,5164,39-2021.00,nonfarm animal caretakers,na,0.6773359179496765,1.0,http://data.europa.eu/esco/occupation/62204bd8-98b5-418f-b189-7333904cbde7
1341,cattle pedicure,5164,45-2093.00,"farmworkers, farm, ranch, and aquacultural animals",na,0.7288515061140061,1.0,http://data.europa.eu/esco/occupation/701f9161-72e4-4ff3-a9e8-8e6352664ef0
1496,animal shelter worker,5164,39-2021.00,nonfarm animal caretakers,['animal shelter worker'],0.8229483932256698,1.0,http://data.europa.eu/esco/occupation/7ceb2340-339c-4367-bc4e-e08f57c992f6
1593,pet sitter,5164,39-2021.00,nonfarm animal caretakers,"['pet sitter', 'animal sitter', 'dog walker', 'dog sitter', 'cat sitter']",0.8045189708471298,1.0,http://data.europa.eu/esco/occupation/84cdc2ef-ee7c-42b1-be19-5e1c6b537f8f
1948,game keeper,5164,33-3031.00,fish and game wardens,['game warden'],0.7811965465545654,1.0,http://data.europa.eu/esco/occupation/a491c5c1-e126-4414-9ac9-3625a4a79513
2217,kennel supervisor,5164,39-2021.00,nonfarm animal caretakers,"['kennel supervisor', 'kennel manager', 'kennel operator']",0.7711281061172485,1.0,http://data.europa.eu/esco/occupation/bc1748c7-29d6-43d5-a304-6b74f317ac26
2225,driving instructor,5165,25-3021.00,self-enrichment education teachers,['driving instructor'],0.6807854905724525,1.0,http://data.europa.eu/esco/occupation/bca2528a-5a87-4576-a3b5-1edbbce40a9f
2465,club host/club hostess,5169,35-9031.00,"hosts and hostesses, restaurant, lounge, and coffee shop",na,0.785880720615387,2.0,http://data.europa.eu/esco/occupation/d1fc31d2-38e1-4000-85b7-3f82d2fbed9e
2564,escort,5169,39-7011.00,tour guides and escorts,['escort'],0.7156387671828269,1.0,http://data.europa.eu/esco/occupation/db20c08e-819e-4410-91e2-6ac06add4e27
2850,dating service consultant,5169,39-9099.00,"personal care and service workers, all other",na,0.512696859240532,1.0,http://data.europa.eu/esco/occupation/f84aae41-28cc-4aa0-a0df-e7c3030516fd
2367,market vendor,5211,41-9091.00,"door-to-door sales workers, news and street vendors, and related workers",na,0.7174588054418565,1.0,http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3
2708,street food vendor,5212,41-9091.00,"door-to-door sales workers, news and street vendors, and related workers",na,0.6530454874038697,1.0,http://data.europa.eu/esco/occupation/e982a28b-9de2-460c-b85d-0f65ea0aa3ca
2267,retail entrepreneur,5221,11-1021.00,general and operations managers,na,0.6788603007793426,1.0,http://data.europa.eu/esco/occupation/bf89925d-00a1-4f94-ab3b-2148c887af33
2249,shop supervisor,5222,41-1011.00,first-line supervisors of retail sales workers,na,0.8437901437282562,2.0,http://data.europa.eu/esco/occupation/bdfb48e0-79dc-4b63-8470-db2e03b37326
119,motor vehicles parts advisor,5223,41-2022.00,parts salespersons,na,0.754120922088623,2.0,http://data.europa.eu/esco/occupation/099a901f-91a7-4d26-af2e-f385247dcf20
139,shop assistant,5223,41-2031.00,retail salespersons,na,0.7231396049261093,1.0,http://data.europa.eu/esco/occupation/0b15375e-dfdd-4047-9efb-096e0aaee7d2
681,car leasing agent,5223,41-2031.00,retail salespersons,na,0.701613861322403,1.0,http://data.europa.eu/esco/occupation/38395ab3-766c-4c6c-8d96-430eff19ec8d
1010,specialised seller,5223,41-2031.00,retail salespersons,na,0.7536293804645539,1.0,http://data.europa.eu/esco/occupation/547b304b-9a72-4717-9b24-b7046df5f64e
1380,sales processor,5223,43-4151.00,order clerks,['order processor'],0.8489561557769776,1.0,http://data.europa.eu/esco/occupation/73357956-f607-4baa-9ce6-03beb9b39da2
1862,sales assistant,5223,41-2031.00,retail salespersons,['sales assistant'],0.7749090015888214,1.0,http://data.europa.eu/esco/occupation/9ba74e8a-c40c-4228-9998-eb3c7a5c11df
2862,personal shopper,5223,41-2031.00,retail salespersons,na,0.7308519870042801,2.0,http://data.europa.eu/esco/occupation/f8da6546-0c8a-4bd0-a952-6f3c253c9aba
528,cashier,5230,41-2011.00,cashiers,"['cashier', 'checkout operator']",0.8037694990634918,1.0,http://data.europa.eu/esco/occupation/2b871272-bd61-4206-bd1a-0b96d7023098
762,lottery cashier,5230,41-2012.00,gaming change persons and booth cashiers,na,0.8024483919143677,1.0,http://data.europa.eu/esco/occupation/3f32394b-f1b1-48ef-96ee-74405fb7c6b6
1164,ticket issuing clerk,5230,41-2011.00,cashiers,na,0.665664666891098,1.0,http://data.europa.eu/esco/occupation/612430b3-dd43-4786-b823-0466c4953f66
1856,fashion model,5241,41-9012.00,models,"['fashion model', 'runway model']",0.812200066447258,2.0,http://data.europa.eu/esco/occupation/9af5fd79-d76e-4343-bc13-ff2d172aec62
2448,art model,5241,41-9012.00,models,"['art model', ""artist's model""]",0.7860595166683196,2.0,http://data.europa.eu/esco/occupation/d0341f2c-f797-4306-b847-411dee1058a9
71,promotions demonstrator,5242,41-9011.00,demonstrators and product promoters,na,0.7740528553724288,1.0,http://data.europa.eu/esco/occupation/056f1849-7ff8-4d6f-9b8a-176a610bba44
2059,door to door seller,5243,41-9091.00,"door-to-door sales workers, news and street vendors, and related workers",['door to door salesman'],0.8007543206214904,2.0,http://data.europa.eu/esco/occupation/ae73f0dc-05a7-4e23-a234-9bb7e6d86975
186,call centre agent,5244,41-9041.00,telemarketers,"['inbound telemarketer', 'outbound telemarketer', 'telemarketer', 'telephone solicitor', 'call center representative']",0.8155084669589996,1.0,http://data.europa.eu/esco/occupation/0ededdc2-050a-4ec3-8e70-6295105fcd19
783,fuel station specialised seller,5245,53-6031.00,automotive and watercraft service attendants,na,0.7657787442207337,1.0,http://data.europa.eu/esco/occupation/41beead9-98ad-4c89-b6e0-a14149f4eeab
873,quick service restaurant team leader,5246,35-1012.00,first-line supervisors of food preparation and serving workers,na,0.7444234445691109,1.0,http://data.europa.eu/esco/occupation/4a1125ee-5728-4b1f-b655-7b8eb2e27660
2134,airline food service worker,5246,35-9011.00,dining room and cafeteria attendants and bartender helpers,na,0.790414297580719,1.0,http://data.europa.eu/esco/occupation/b4bff870-5c8f-4c33-b07f-f04d79830633
688,rental service representative,5249,41-2021.00,counter and rental clerks,na,0.8295323491096497,1.0,http://data.europa.eu/esco/occupation/3900b684-6b4b-4133-b134-e1d129d60383
733,vehicle rental agent,5249,41-2021.00,counter and rental clerks,na,0.7418870031833649,1.0,http://data.europa.eu/esco/occupation/3cc87d40-f402-4f57-9353-4b36a031cfc5
